FirstName,LastName,Nickname,Name,Sex,SeasonNumber,SeasonName,SeasonType,ReturneeFlag,ReturneeSeasonFlag,Archetype,Placement,Winner,week1_rating,week1_tone,week1_visibility,week2_rating,week2_tone,week2_visibility,week3_rating,week3_tone,week3_visibility,week4_rating,week4_tone,week4_visibility,week5_rating,week5_tone,week5_visibility,week6_rating,week6_tone,week6_visibility,week7_rating,week7_tone,week7_visibility,week8_rating,week8_tone,week8_visibility,week9_rating,week9_tone,week9_visibility,week10_rating,week10_tone,week10_visibility,week11_rating,week11_tone,week11_visibility,week12_rating,week12_tone,week12_visibility,week13_rating,week13_tone,week13_visibility,week14_rating,week14_tone,week14_visibility,week15_rating,week15_tone,week15_visibility
Brandon,Bellinger,,Brandon Bellinger,M,11,Guatemala,Captains,N,Y,Good Ol' Boy,10,0,MOR,O,3,MOR,O,3,MOR,O,3,UTR,O,1,MOR,P,3,MOR,O,2,CP,P,4,OTT,P,4,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Amy,O'Hara,,Amy O'Hara,F,11,Guatemala,Captains,N,Y,I Can See Your Periscope,11,0,UTR,O,1,UTR,O,2,CP,P,4,CP,P,3,MOR,P,3,OTT,P,3,CP,P,5,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Brian,Corridan,,Brian Corridan,M,11,Guatemala,Captains,N,Y,Social Butterfly (Perez Hilton),12,0,MOR,O,2,CP,P,3,OTT,O,3,MOR,O,3,CP,O,4,CP,P,3,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Margaret,Bobonich,,Margaret Bobonich,F,11,Guatemala,Captains,N,Y,I Can See Your Periscope,13,0,OTT,P,5,UTR,O,2,UTR,N,2,CP,O,5,UTR,O,2,MOR,O,4,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Blake,Towsley,,Blake Towsley,M,11,Guatemala,Captains,N,Y,Seduce and Destroy,14,0,MOR,O,3,MOR,N,3,INV,O,1,UTR,O,2,OTT,N,4,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Brooke,Struck,,Brooke Struck,F,11,Guatemala,Captains,N,Y,Meredith Grey,15,0,MOR,O,2,INV,O,1,UTR,O,2,UTR,O,2,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Brianna,Varela,,Brianna Varela,F,11,Guatemala,Captains,N,Y,Little Red Riding Hood,16,0,UTR,O,1,UTR,O,1,MOR,N,4,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Morgan,McDevitt,,Morgan McDevitt,F,11,Guatemala,Captains,N,Y,Secretly Smart Bikini Babe,17,0,UTR,O,2,UTR,N,2,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Jim,Lynch,,Jim Lynch,M,11,Guatemala,Captains,N,Y,True Grit,18,0,MOR,O,3,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Aras,Baskauskas,,Aras Baskauskas,M,12,Panama: Exile Island,Newbie,N,N,Surfer Dude,1,1,MOR,O,2,MOR,N,3,UTR,O,2,MOR,P,3,CP,O,4,MOR,O,2,CP,O,3,CP,N,4,CP,P,4,MOR,O,3,UTR,O,2,CP,O,3,CP,P,4,CP,O,4,,,
Danielle,DiLorenzo,,Danielle DiLorenzo,F,12,Panama: Exile Island,Newbie,N,N,G.I. Jane,2,0,MOR,O,2,UTR,O,2,UTR,O,1,MOR,N,3,MOR,O,2,MOR,O,4,INV,O,1,CP,P,3,MOR,O,3,UTR,O,2,MOR,O,3,MOR,O,2,MOR,O,3,CP,P,5,,,
Terry,Deitz,,Terry Deitz,M,12,Panama: Exile Island,Newbie,N,N,True Grit,3,0,MOR,P,2,MOR,O,3,CP,P,3,OTT,P,5,UTR,O,2,MOR,O,3,CP,O,5,CP,P,4,OTT,P,4,MOR,O,2,CP,O,3,CP,N,3,CP,N,4,MOR,P,3,,,
Cirie,Fields,,Cirie Fields,F,12,Panama: Exile Island,Newbie,N,N,Mommy Dearest,4,0,CP,O,5,OTT,P,4,UTR,O,1,MOR,P,2,MOR,P,3,CP,P,3,UTR,O,2,MOR,O,2,MOR,O,4,CP,O,4,CP,O,4,CP,P,3,OTT,P,4,E,E,0,,,
Shane,Powers,,Shane Powers,M,12,Panama: Exile Island,Newbie,N,N,Heisenberg,5,0,OTT,N,3,CP,N,5,OTT,N,3,OTT,O,3,CP,O,3,OTT,N,4,CP,N,4,UTR,O,2,OTT,P,3,CP,N,5,OTT,O,3,OTT,P,4,E,E,0,E,E,0,,,
Courtney,Marit,,Courtney Marit,F,12,Panama: Exile Island,Newbie,N,N,Lady Gaga,6,0,OTT,O,3,CP,O,4,MOR,O,3,UTR,N,2,MOR,N,4,MOR,O,2,MOR,O,3,MOR,O,3,CP,O,3,CP,O,4,CP,O,3,E,E,0,E,E,0,E,E,0,,,
Bruce,Kanegai,,Bruce Kanegai,M,12,Panama: Exile Island,Newbie,N,N,The Specialist,7,0,UTR,O,1,MOR,O,2,OTT,P,3,UTR,O,1,OTT,N,4,INV,O,1,CP,P,4,UTR,O,2,UTR,O,1,OTT,P,3,E,E,0,E,E,0,E,E,0,E,E,0,,,
Sally,Schumann,,Sally Schumann,F,12,Panama: Exile Island,Newbie,N,N,Erin Brockovich,8,0,UTR,O,2,MOR,O,3,CP,O,4,CP,P,4,UTR,O,2,MOR,O,3,UTR,O,2,MOR,P,3,MOR,P,3,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Austin,Carty,,Austin Carty,M,12,Panama: Exile Island,Newbie,N,N,Good Ol' Boy,9,0,UTR,O,2,MOR,O,2,CP,O,4,CP,O,4,MOR,O,3,MOR,O,3,CP,P,3,CP,P,4,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Nick,Stanbury,,Nick Stanbury,M,12,Panama: Exile Island,Newbie,N,N,Seduce and Destroy,10,0,UTR,O,2,MOR,O,2,MOR,O,3,UTR,O,2,UTR,O,2,UTR,O,3,MOR,O,3,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Dan,Barry,,Dan Barry,M,12,Panama: Exile Island,Newbie,N,N,Know-It-All,11,0,MOR,P,2,UTR,O,2,UTR,P,2,CP,P,3,UTR,O,2,OTT,P,4,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Bobby,Mason,,Bobby Mason,M,12,Panama: Exile Island,Newbie,N,N,Alpha Male Control Freak,12,0,UTR,O,1,INV,O,1,UTR,O,2,UTR,N,2,OTT,N,4,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Ruth-Marie,Milliman,,Ruth-Marie Milliman,F,12,Panama: Exile Island,Newbie,N,N,Tough Old Broad,13,0,MOR,O,2,INV,O,1,UTR,O,2,MOR,P,3,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Misty,Giles,,Misty Giles,F,12,Panama: Exile Island,Newbie,N,N,Meredith Grey,14,0,CP,P,4,UTR,P,2,CP,P,4,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Melinda,Hyder,,Melinda Hyder,F,12,Panama: Exile Island,Newbie,N,N,Culturally Awkward  Girl,15,0,MOR,O,3,MOR,P,4,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Tina,Scheer,,Tina Scheer,F,12,Panama: Exile Island,Newbie,N,N,Crazy Cat Lady,16,0,CP,P,4,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Yul,Kwon,,Yul Kwon,M,13,Cook Islands,Newbie,N,N,Seduce and Destroy,1,1,CP,O,3,CP,P,4,CP,O,4,UTR,O,1,MOR,O,2,CP,O,4,CP,O,4,MOR,P,2,MOR,P,2,CP,P,5,CP,M,4,CP,N,3,CP,O,4,CP,P,4,,,
Ozzy,Lusth,,Ozzy Lusth,M,13,Cook Islands,Newbie,N,N,Surfer Dude,2,0,MOR,P,3,CP,N,5,UTR,O,2,MOR,P,3,MOR,O,2,MOR,P,3,OTT,P,4,MOR,P,3,MOR,P,3,MOR,O,2,UTR,O,1,CP,N,3,MOR,O,3,OTT,P,4,,,
Becky,Lee,,Becky Lee,F,13,Cook Islands,Newbie,N,N,Little Red Riding Hood,3,0,INV,O,1,MOR,O,2,MOR,O,3,UTR,O,1,UTR,O,1,UTR,O,1,UTR,O,1,INV,O,1,UTR,P,1,UTR,O,1,UTR,O,2,MOR,O,2,CP,O,2,MOR,M,3,,,
Sundra,Oakley,,Sundra Oakley,F,13,Cook Islands,Newbie,N,N,Erin Brockovich,4,0,MOR,O,3,UTR,O,1,UTR,O,1,UTR,O,1,CP,O,2,UTR,O,2,UTR,O,2,OTT,P,3,UTR,P,1,UTR,P,2,UTR,O,2,MOR,P,3,UTR,O,2,MOR,P,2,,,
Adam,Gentry,,Adam Gentry,M,13,Cook Islands,Newbie,N,N,Seduce and Destroy,5,0,UTR,O,2,MOR,N,2,INV,O,1,INV,O,1,MOR,O,4,MOR,N,4,MOR,O,2,MOR,M,4,MOR,O,4,MOR,N,3,MOR,N,3,MOR,O,3,MOR,O,3,MOR,M,2,,,
Parvati,Shallow,,Parvati Shallow,F,13,Cook Islands,Newbie,N,N,Siren,6,0,UTR,O,2,UTR,O,1,MOR,M,3,CP,O,4,MOR,P,3,UTR,O,1,UTR,O,1,UTR,O,1,UTR,P,3,UTR,M,2,OTT,N,4,MOR,P,4,CP,P,4,E,E,0,,,
Jonathan,Penner,,Jonathan Penner,M,13,Cook Islands,Newbie,N,N,Mr. Miyagi,7,0,CP,M,4,MOR,O,3,CP,M,5,MOR,P,3,MOR,O,2,CP,M,4,CP,M,4,CP,N,5,MOR,O,3,CP,M,5,OTT,N,5,CP,M,4,E,E,0,E,E,0,,,
Candice,Woodcock,,Candice Woodcock,F,13,Cook Islands,Newbie,N,N,Secretly Smart Bikini Babe,8,0,UTR,O,2,UTR,O,1,MOR,O,2,MOR,O,2,UTR,N,2,UTR,O,2,MOR,O,3,CP,N,4,CP,M,4,MOR,N,2,OTT,N,3,E,E,0,E,E,0,E,E,0,,,
Nate,Gonzalez,,Nate Gonzalez,M,13,Cook Islands,Newbie,N,N,Seduce and Destroy,9,0,MOR,O,3,UTR,O,2,MOR,P,3,CP,O,4,MOR,M,4,CP,P,4,CP,M,4,OTT,N,4,UTR,O,2,MOR,N,4,E,E,0,E,E,0,E,E,0,E,E,0,,,
Jenny,Guzon-Bae,,Jenny Guzon-Bae,F,13,Cook Islands,Newbie,N,N,Meredith Grey,10,0,UTR,O,1,UTR,O,2,INV,O,1,MOR,O,3,MOR,O,3,UTR,O,2,INV,O,1,UTR,N,1,MOR,O,3,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Rebecca,Borman,,Rebecca Borman,F,13,Cook Islands,Newbie,N,N,Erin Brockovich,11,0,MOR,O,4,UTR,P,2,INV,O,1,MOR,O,3,UTR,O,2,UTR,O,1,UTR,O,1,INV,O,1,UTR,O,1,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Brad,Virata,,Brad Virata,M,13,Cook Islands,Newbie,N,N,Social Butterfly (Perez Hilton),12,0,UTR,O,2,INV,O,1,MOR,O,2,UTR,O,2,UTR,O,2,UTR,P,2,MOR,N,2,MOR,O,3,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Jessica,Smith,,Jessica Smith,F,13,Cook Islands,Newbie,N,N,Lady Gaga,13,0,MOR,M,2,UTR,O,2,CP,M,4,UTR,O,2,UTR,M,2,MOR,O,2,MOR,M,4,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Cristina,Coria,,Cristina Coria,F,13,Cook Islands,Newbie,N,N,I Can See Your Periscope,14,0,INV,O,1,CP,P,5,INV,O,1,UTR,O,2,OTT,N,3,MOR,P,4,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Cao,Boi Bui,,Cao Boi Bui,M,13,Cook Islands,Newbie,N,N,The Specialist,15,0,CP,M,4,MOR,M,3,CP,M,4,CP,M,3,OTT,N,4,CP,M,5,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Stephannie,Favor,,Stephannie Favor,F,13,Cook Islands,Newbie,N,N,I Can See Your Periscope,16,0,CP,O,4,UTR,O,1,UTR,P,2,CP,O,3,MOR,O,3,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
J.P.,Calderon,,J.P. Calderon,M,13,Cook Islands,Newbie,N,N,True Grit,17,0,UTR,O,2,OTT,N,4,UTR,O,2,OTT,N,4,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Cecilia,Mansilla,,Cecilia Mansilla,F,13,Cook Islands,Newbie,N,N,Meredith Grey,18,0,UTR,O,1,MOR,O,3,UTR,O,2,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Billy,Garcia,,Billy Garcia,M,13,Cook Islands,Newbie,N,N,Ponyboy,19,0,MOR,N,3,OTT,N,5,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Sekou,Bunch,,Sekou Bunch,M,13,Cook Islands,Newbie,N,N,The Specialist,20,0,OTT,N,4,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Earl,Cole,,Earl Cole,M,14,Fiji,Newbie,N,N,Seduce and Destroy,1,1,CP,O,4,CP,P,4,UTR,O,2,CP,O,3,CP,P,4,CP,M,4,CP,P,4,MOR,P,3,CP,O,4,CP,O,4,CP,O,3,CP,N,3,MOR,O,3,CP,O,4,,,
Cassandra,Franklin,,Cassandra Franklin,F,14,Fiji,Newbie,N,N,I Can See Your Periscope,2,0,MOR,O,2,INV,O,1,MOR,P,2,MOR,P,3,UTR,P,1,MOR,P,2,UTR,O,1,UTR,O,1,MOR,O,3,CP,P,3,UTR,O,2,CP,O,3,CP,O,2,MOR,O,3,,,
Dreamz,Herd,,Dreamz Herd,M,14,Fiji,Newbie,N,N,Surfer Dude,3,0,OTT,M,4,OTT,P,4,UTR,O,2,OTT,M,4,CP,P,3,MOR,O,2,MOR,O,3,OTT,P,4,CP,O,4,OTT,M,4,MOR,O,3,CP,P,4,CP,M,4,CP,N,4,,,
Yau-Man,Chan,,Yau-Man Chan,M,14,Fiji,Newbie,N,N,Know-It-All,4,0,CP,P,4,CP,O,3,UTR,O,2,MOR,O,2,CP,P,4,MOR,P,2,CP,P,4,UTR,P,2,UTR,O,2,MOR,P,3,MOR,O,3,MOR,O,3,CP,P,4,CP,P,3,,,
Boo,Bernis,,Boo Bernis,M,14,Fiji,Newbie,N,N,Good Ol' Boy,5,0,UTR,O,1,OTT,O,3,MOR,O,2,UTR,O,2,UTR,N,2,UTR,O,2,UTR,O,2,UTR,O,1,UTR,O,2,UTR,O,2,MOR,O,2,OTT,N,2,MOR,O,2,MOR,O,2,,,
Stacy,Kimball,,Stacy Kimball,F,14,Fiji,Newbie,N,N,Erin Brockovich,6,0,INV,O,1,INV,O,1,UTR,O,2,UTR,O,2,OTT,N,3,INV,O,1,INV,O,1,UTR,O,2,MOR,O,3,MOR,O,2,MOR,O,3,UTR,O,1,MOR,O,3,E,E,0,,,
Alex,Angarita,,Alex Angarita,M,14,Fiji,Newbie,N,N,Alpha Male Control Freak,7,0,UTR,O,2,UTR,O,2,MOR,O,3,CP,O,4,CP,P,4,CP,P,4,MOR,O,3,MOR,O,4,CP,O,5,MOR,O,4,CP,N,5,CP,O,4,E,E,0,E,E,0,,,
Mookie,Lee,,Mookie Lee,M,14,Fiji,Newbie,N,N,Seduce and Destroy,8,0,UTR,O,2,MOR,O,3,OTT,N,4,UTR,O,1,UTR,O,2,MOR,O,3,MOR,O,3,MOR,O,3,CP,O,4,CP,N,4,MOR,N,4,E,E,0,E,E,0,E,E,0,,,
Edgardo,Rivera,,Edgardo Rivera,M,14,Fiji,Newbie,N,N,Seduce and Destroy,9,0,UTR,O,2,INV,O,1,INV,O,1,UTR,O,2,MOR,P,2,MOR,O,3,MOR,O,3,MOR,O,4,MOR,O,3,MOR,O,3,E,E,0,E,E,0,E,E,0,E,E,0,,,
Michelle,Yi,,Michelle Yi,F,14,Fiji,Newbie,N,N,Secretly Smart Bikini Babe,10,0,UTR,P,2,UTR,O,2,MOR,P,3,UTR,O,1,UTR,O,2,INV,O,1,UTR,O,1,MOR,O,2,MOR,O,2,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Lisi,Linares,,Lisi Linares,F,14,Fiji,Newbie,N,N,Crazy Cat Lady,11,0,UTR,O,1,UTR,O,2,UTR,O,2,CP,N,4,UTR,N,2,MOR,N,2,CP,O,5,CP,N,5,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
James,Reid,Rocky,James 'Rocky' Reid,M,14,Fiji,Newbie,N,N,John McClane,12,0,CP,M,5,MOR,O,5,MOR,O,4,OTT,N,5,OTT,M,4,OTT,N,5,OTT,N,4,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Anthony,Robinson,,Anthony Robinson,M,14,Fiji,Newbie,N,N,Mr. Miyagi,13,0,MOR,O,3,CP,O,5,MOR,N,4,CP,M,3,MOR,O,3,CP,M,5,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Rita,Verreos,,Rita Verreos,F,14,Fiji,Newbie,N,N,Mommy Dearest,14,0,MOR,O,2,UTR,O,2,MOR,O,3,UTR,O,1,MOR,N,3,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Liliana,Gomez,,Liliana Gomez,F,14,Fiji,Newbie,N,N,Meredith Grey,15,0,INV,O,1,INV,O,1,INV,O,1,MOR,O,3,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Gary,Stritesky,,Gary Stritesky,M,14,Fiji,Newbie,N,N,Ponyboy,16,0,UTR,O,1,UTR,O,1,MOR,P,3,MOR,O,3,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Sylvia,Kwan,,Sylvia Kwan,F,14,Fiji,Newbie,N,N,Culturally Awkward  Girl,17,0,MOR,M,4,CP,N,4,CP,M,4,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Erica,Durousseau,,Erica Durousseau,F,14,Fiji,Newbie,N,N,Oh No You Didn't!,18,0,CP,M,4,MOR,M,3,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Jessica,deBen,,Jessica deBen,F,14,Fiji,Newbie,N,N,Little Red Riding Hood,19,0,MOR,O,3,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Todd,Herzog,,Todd Herzog,M,15,China,Newbie,N,N,Social Butterfly (Perez Hilton),1,1,CP,O,4,CP,O,3,CP,O,4,MOR,O,3,MOR,O,2,CP,O,5,CP,N,4,OTT,N,3,CP,O,4,MOR,N,3,CP,M,4,OTT,N,4,CP,P,4,,,,,,
Courtney,Yates,,Courtney Yates,F,15,China,Newbie,N,N,Chelsea Handler,2,0,OTT,N,2,UTR,O,2,MOR,M,4,MOR,O,2,UTR,O,1,OTT,N,4,OTT,N,2,OTT,P,2,MOR,O,3,UTR,N,1,OTT,O,2,MOR,N,2,MOR,M,3,,,,,,
Amanda,Kimmel,,Amanda Kimmel,F,15,China,Newbie,N,N,Secretly Smart Bikini Babe,3,0,UTR,O,2,CP,P,3,UTR,O,2,UTR,O,2,UTR,O,2,MOR,O,4,MOR,O,3,CP,O,3,MOR,O,3,CP,O,3,UTR,O,2,CP,P,4,CP,M,4,,,,,,
Denise,Martin,,Denise Martin,F,15,China,Newbie,N,N,Crazy Cat Lady,4,0,UTR,P,1,INV,O,1,INV,O,1,MOR,P,3,MOR,M,2,MOR,P,2,INV,O,1,CP,P,2,MOR,O,3,OTT,P,4,CP,P,4,MOR,M,3,MOR,P,2,,,,,,
Peih-Gee,Law,,Peih-Gee Law,F,15,China,Newbie,N,N,Culturally Awkward  Girl,5,0,CP,M,4,UTR,O,2,MOR,O,3,UTR,O,2,CP,N,4,MOR,O,2,CP,O,4,MOR,O,2,CP,N,3,CP,P,5,CP,M,4,CP,P,4,E,E,0,,,,,,
Erik,Huffman,,Erik Huffman,M,15,China,Newbie,N,N,Ponyboy,6,0,UTR,O,1,MOR,O,2,INV,O,1,MOR,O,3,MOR,P,3,UTR,O,1,UTR,O,1,MOR,O,2,CP,P,3,MOR,O,2,MOR,O,2,E,E,0,E,E,0,,,,,,
James,Clement,,James Clement,M,15,China,Newbie,N,N,John McClane,7,0,MOR,P,2,INV,O,1,MOR,N,3,UTR,O,2,OTT,P,4,MOR,P,3,OTT,P,4,OTT,M,4,MOR,M,4,MOR,O,3,E,E,0,E,E,0,E,E,0,,,,,,
Frosti,Zernow,,Frosti Zernow,M,15,China,Newbie,N,N,Surfer Dude,8,0,MOR,O,2,UTR,O,1,UTR,O,1,MOR,O,3,MOR,O,3,MOR,O,2,UTR,O,2,UTR,O,1,MOR,P,3,E,E,0,E,E,0,E,E,0,E,E,0,,,,,,
Jean-Robert,Bellande,,Jean-Robert Bellande,M,15,China,Newbie,N,N,Seduce and Destroy,9,0,CP,O,3,OTT,N,3,OTT,N,5,CP,M,4,MOR,M,3,MOR,M,3,MOR,N,3,CP,N,5,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,,,,
Jaime,Dugan,,Jaime Dugan,F,15,China,Newbie,N,N,Little Red Riding Hood,10,0,UTR,O,1,MOR,P,4,MOR,O,3,UTR,O,1,MOR,N,4,UTR,O,2,OTT,M,4,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,,,,
Sherea,Lloyd,,Sherea Lloyd,F,15,China,Newbie,N,N,Meredith Grey,11,0,UTR,O,2,MOR,O,2,UTR,O,1,OTT,N,5,MOR,O,3,MOR,N,2,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,,,,
Aaron,Reisberger,,Aaron Reisberger,M,15,China,Newbie,N,N,Alpha Male Control Freak,12,0,MOR,O,3,MOR,O,2,MOR,O,3,UTR,O,2,CP,O,4,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,,,,
Dave,Cruser,,Dave Cruser,M,15,China,Newbie,N,N,The Specialist,13,0,CP,O,4,OTT,N,5,OTT,N,3,OTT,M,5,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,,,,
Leslie,Nease,,Leslie Nease,F,15,China,Newbie,N,N,I Can See Your Periscope,14,0,MOR,M,3,CP,O,4,CP,P,5,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,,,,
Ashley,Massaro,,Ashley Massaro,F,15,China,Newbie,N,N,G.I. Jane,15,0,MOR,O,4,MOR,O,5,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,,,,
Steve,Morris,Chicken,Steve 'Chicken' Morris,M,15,China,Newbie,N,N,Good Ol' Boy,16,0,OTT,N,5,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,,,,
Parvati,Shallow,,Parvati Shallow,F,16,Micronesia: Fans vs Favorites,Fans vs Favorites,Y,Y,Siren,1,1,CP,O,4,UTR,O,2,MOR,O,3,MOR,O,2,UTR,O,1,UTR,O,2,UTR,O,1,CP,N,3,CP,O,4,CP,N,4,CP,O,3,CP,P,3,UTR,O,2,CP,M,4,,,
Amanda,Kimmel,,Amanda Kimmel,F,16,Micronesia: Fans vs Favorites,Fans vs Favorites,Y,Y,Secretly Smart Bikini Babe,2,0,UTR,O,1,UTR,N,2,UTR,O,2,INV,O,1,MOR,P,3,MOR,O,3,MOR,O,3,MOR,O,3,MOR,N,3,UTR,O,2,CP,O,3,CP,P,5,CP,M,3,CP,M,4,,,
Cirie,Fields,,Cirie Fields,F,16,Micronesia: Fans vs Favorites,Fans vs Favorites,Y,Y,Mommy Dearest,3,0,UTR,O,2,CP,P,5,CP,M,5,MOR,N,3,CP,O,3,MOR,N,3,MOR,O,5,CP,O,3,UTR,O,2,CP,O,4,UTR,O,2,CP,O,3,CP,M,4,CP,O,4,,,
Natalie,Bolton,,Natalie Bolton,F,16,Micronesia: Fans vs Favorites,Fans vs Favorites,N,Y,Siren,4,0,INV,O,1,UTR,O,1,INV,O,1,UTR,O,1,UTR,O,1,INV,O,1,UTR,O,1,UTR,O,1,UTR,O,1,UTR,O,1,OTT,N,5,UTR,O,2,MOR,N,3,CP,O,2,,,
Erik,Reichenbach,,Erik Reichenbach,M,16,Micronesia: Fans vs Favorites,Fans vs Favorites,N,Y,Ponyboy,5,0,MOR,O,2,MOR,O,2,INV,O,1,UTR,O,2,MOR,O,4,MOR,O,4,OTT,O,3,CP,O,5,MOR,P,5,OTT,P,4,OTT,P,2,MOR,O,2,OTT,M,5,E,E,0,,,
Alexis,Jones,,Alexis Jones,F,16,Micronesia: Fans vs Favorites,Fans vs Favorites,N,Y,Secretly Smart Bikini Babe,6,0,MOR,O,2,UTR,O,2,MOR,O,3,UTR,O,1,UTR,O,2,UTR,O,1,UTR,O,1,INV,O,1,CP,O,3,UTR,O,2,UTR,O,1,MOR,O,3,E,E,0,E,E,0,,,
James,Clement,,James Clement,M,16,Micronesia: Fans vs Favorites,Fans vs Favorites,Y,Y,John McClane,7,0,MOR,O,2,UTR,O,1,UTR,O,2,UTR,N,2,UTR,O,2,MOR,O,2,MOR,P,2,UTR,O,2,UTR,O,1,MOR,N,3,MOR,O,4,MOR,P,3,E,E,0,E,E,0,,,
Jason,Siska,,Jason Siska,M,16,Micronesia: Fans vs Favorites,Fans vs Favorites,N,Y,Surfer Dude,8,0,MOR,O,3,UTR,N,3,UTR,O,1,UTR,O,2,MOR,O,2,MOR,O,3,INV,O,1,MOR,O,2,OTT,M,4,CP,M,4,MOR,O,3,E,E,0,E,E,0,E,E,0,,,
